,Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Team,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
16,15,Chris Roycroft,27,27,,,19,31,,,2,,,,17,33,,,,,,,4,,,0,,,STL,-0.1,1,2,.333,4.19,0,13,0,0,0,34.1,16,0,1,155,101,3.84,1.398,8.1,0.5,4.5,8.7,1.94
17,16,Michael McGreevy,23,4,,,5,16,,,1,,,,2,18,,,,,,,1,,,0,,,STL,0.9,3,0,1.000,1.96,3,1,0,0,0,23.0,5,0,0,86,217,2.56,0.783,6.3,0.4,0.8,7.0,9.00
18,17,Giovanny Gallegos,32,21,,,15,24,,,6,,,,10,21,,,,,,,0,,,0,,,STL,-0.3,2,1,.667,6.53,0,6,0,0,1,20.2,15,0,1,94,65,6.36,1.645,10.5,2.6,4.4,9.1,2.10
19,18,Zack Thompson*,26,5,,,18,24,,,6,,,,8,20,,,,,,,1,,,0,,,STL,-0.6,0,2,.000,9.53,2,0,0,0,0,17.0,18,0,0,83,45,6.99,1.882,12.7,3.2,4.2,10.6,2.50
20,19,Shawn Armstrong,33,11,,,4,11,,,1,,,,2,12,,,,,,,0,,,0,,,STL,0.2,1,0,1.000,2.84,0,3,0,0,0,12.2,4,0,0,49,151,2.77,1.026,7.8,0.7,1.4,8.5,6.00
21,20,Nick Robertson,25,8,,,6,15,,,3,,,,2,14,,,,,,,0,,,0,,,STL,0.0,0,0,,4.38,0,6,0,0,0,12.1,6,0,0,52,98,4.54,1.378,10.9,2.2,1.5,10.2,7.00
22,21,Riley O'Brien,29,8,,,10,13,,,2,,,,8,11,,,,,,,1,,,0,,,STL,-0.4,0,0,,11.25,0,4,0,0,0,8.0,10,0,1,46,39,7.04,2.625,14.6,2.3,9.0,12.4,1.38
23,22,Gordon Graceffo,24,2,,,4,7,,,1,,,,2,6,,,,,,,0,,,0,,,STL,0.0,0,1,.000,4.70,1,1,0,0,0,7.2,4,0,0,31,93,4.08,1.174,8.2,1.2,2.3,7.0,3.00
24,23,Ryan Loutos,25,3,,,0,2,,,0,,,,1,0,,,,,,,0,,,0,,,STL,0.1,0,0,,0.00,0,3,0,0,0,2.1,0,0,0,10,,4.45,1.286,7.7,0.0,3.9,0.0,0.00
25,24,Brandon Crawford,37,1,,,4,3,,,0,,,,2,0,,,,,,,1,,,0,,,STL,-0.1,0,0,,27.00,0,1,0,0,0,1.1,4,0,0,10,20,9.92,3.750,20.3,0.0,13.5,0.0,0.00
26,25,Adam Kloffenstein,23,1,,,0,0,,,0,,,,0,0,,,,,,,0,,,0,,,STL,0.1,0,0,,0.00,0,0,0,0,0,1.0,0,0,0,3,,3.17,0.000,0.0,0.0,0.0,0.0,
27,,Team Totals,,162,,,719,1363,,,174,,,,454,1308,,,,,,,42,,,16,,,STL,12.6,83,79,.512,4.06,162,162,0,0,55,1444.0,652,5,43,6044,104,3.95,1.258,8.5,1.1,2.8,8.2,2.88
0,1,Hunter Greene,24,26,,,47,96,,,12,,,,57,169,,,,,,,19,,,0,SP,"AS,CYA-8",CIN,6.3,9,5,.643,2.75,26,0,0,0,0,150.1,46,1,7,611,160,3.47,1.018,5.7,0.7,3.4,10.1,2.96
1,2,Andrew Abbott*,25,25,,,60,127,,,25,,,,52,114,,,,,,,2,,,1,SP,,CIN,3.3,10,10,.500,3.72,25,0,0,0,0,138.0,57,0,5,586,118,5.04,1.297,8.3,1.6,3.4,7.4,2.19
2,3,Nick Lodolo*,26,21,,,62,101,,,13,,,,37,122,,,,,,,18,,,0,SP,,CIN,1.2,9,6,.600,4.76,21,0,0,0,0,115.1,61,0,1,493,92,3.95,1.197,7.9,1.0,2.9,9.5,3.30
3,4,Frankie Montas,31,19,,,56,93,,,14,,,,41,78,,,,,,,5,,,0,SP,,CIN,0.6,4,8,.333,5.01,19,0,0,0,0,93.1,52,0,3,411,88,4.92,1.436,9.0,1.4,4.0,7.5,1.90
4,5,Graham Ashcraft,26,15,,,50,89,,,11,,,,27,57,,,,,,,6,,,0,SP,,CIN,0.3,5,5,.500,5.24,15,0,0,0,0,77.1,45,0,4,350,84,4.82,1.500,10.4,1.3,3.1,6.6,2.11
5,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,CIN,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
6,6,Alexis DÃ­az,27,60,,,31,42,,,6,,,,31,55,,,,,,,6,,,1,CL,,CIN,0.5,2,5,.286,3.99,0,50,0,0,28,56.1,25,1,1,242,111,4.57,1.296,6.7,1.0,5.0,8.8,1.77
7,7,Buck Farmer,33,61,,,25,56,,,7,,,,29,70,,,,,,,7,,,6,RP,,CIN,1.7,3,2,.600,3.04,1,21,0,0,1,71.0,24,0,1,299,145,4.00,1.197,7.1,0.9,3.7,8.9,2.41
8,8,Fernando Cruz,34,69,,,36,54,,,9,,,,35,109,,,,,,,1,,,2,RP,,CIN,0.3,3,8,.273,4.86,3,6,0,0,0,66.2,36,0,8,288,91,3.27,1.335,7.3,1.2,4.7,14.7,3.11
9,9,Justin Wilson*,36,60,,,30,55,,,10,,,,13,51,,,,,,,2,,,1,RP,,CIN,-0.2,1,5,.167,5.59,0,15,0,0,2,46.2,29,0,3,209,79,4.73,1.457,10.6,1.9,2.5,9.8,3.92
10,10,Sam Moll*,32,48,,,16,27,,,3,,,,14,38,,,,,,,2,,,2,RP,,CIN,0.8,3,2,.600,3.35,0,7,0,0,0,37.2,14,0,0,152,132,3.46,1.088,6.5,0.7,3.3,9.1,2.71
11,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,CIN,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
12,11,Nick Martinez,33,42,,,56,128,,,13,,,,18,116,,,,,,,5,,,0,,,CIN,4.0,10,7,.588,3.10,16,3,1,0,0,142.1,49,0,4,570,142,3.21,1.026,8.1,0.8,1.1,7.3,6.44
13,12,Carson Spiers,26,22,,,59,112,,,20,,,,27,80,,,,,,,5,,,0,,,CIN,0.0,5,7,.417,5.46,10,4,0,0,0,90.2,55,0,0,410,81,5.33,1.533,11.1,2.0,2.7,7.9,2.96
14,13,Brent Suter*,34,47,,,25,63,,,10,,,,12,50,,,,,,,3,,,0,,,CIN,1.4,1,0,1.000,3.15,3,20,0,0,2,65.2,23,0,2,270,140,4.31,1.142,8.6,1.4,1.6,6.9,4.17
15,14,Jakob Junis,31,14,,,13,29,,,4,,,,3,32,,,,,,,2,,,0,,,CIN,1.2,0,0,,2.85,5,1,0,0,0,41.0,13,0,0,152,155,3.24,0.780,6.4,0.9,0.7,7.0,10.67
16,15,Emilio PagÃ¡n,33,38,,,20,40,,,6,,,,11,44,,,,,,,0,,,0,,,CIN,0.4,4,5,.444,4.50,1,5,0,0,1,38.0,19,1,0,158,98,3.77,1.342,9.5,1.4,2.6,10.4,4.00
17,16,Lucas Sims,30,43,,,14,30,,,6,,,,20,40,,,,,,,1,,,0,,,CIN,0.8,1,4,.200,3.57,0,5,0,0,1,35.1,14,0,1,154,124,4.89,1.415,7.6,1.5,5.1,10.2,2.00
18,17,Julian Aguiar,23,7,,,22,30,,,8,,,,12,19,,,,,,,5,,,1,,,CIN,-0.1,2,1,.667,6.25,7,0,0,0,0,31.2,22,0,1,140,71,6.86,1.326,8.5,2.3,3.4,5.4,1.58
19,18,Rhett Lowder,22,6,,,4,25,,,0,,,,14,22,,,,,,,0,,,0,,,CIN,1.9,2,2,.500,1.17,6,0,0,0,0,30.2,4,0,0,128,378,3.10,1.272,7.3,0.0,4.1,6.5,1.57
20,19,Tony Santillan,27,29,,,11,21,,,4,,,,9,46,,,,,,,0,,,0,,,CIN,0.7,3,3,.500,3.00,1,2,0,0,0,30.0,10,0,1,122,148,2.73,1.000,6.3,1.2,2.7,13.8,5.11
21,20,Yosver Zulueta,26,12,,,10,15,,,2,,,,7,20,,,,,,,1,,,0,,,CIN,0.1,0,0,,4.96,0,6,0,0,0,16.1,9,0,1,69,90,3.78,1.347,8.3,1.1,3.9,11.0,2.86
22,21,Brandon Williamson*,26,4,,,7,10,,,4,,,,5,12,,,,,,,2,,,0,,,CIN,0.3,0,0,,3.77,3,0,0,0,0,14.1,6,0,0,59,119,6.58,1.047,6.3,2.5,3.1,7.5,2.40
23,22,Casey Legumina,27,6,,,11,15,,,2,,,,2,7,,,,,,,1,,,0,,,CIN,-0.3,0,0,,8.68,0,6,0,0,0,9.1,9,0,0,47,52,5.42,1.821,14.5,1.9,1.9,6.8,3.50
24,23,Brandon Leibrandt*,31,2,,,7,11,,,3,,,,2,5,,,,,,,0,,,0,,,CIN,-0.2,0,0,,9.95,0,1,0,0,0,6.1,7,0,0,32,47,8.69,2.053,15.6,4.3,2.8,7.1,2.50
25,24,Casey Kelly,34,2,,,3,5,,,1,,,,1,4,,,,,,,0,,,0,,,CIN,0.0,0,0,,5.06,0,1,0,0,1,5.1,3,0,0,21,92,4.67,1.125,8.4,1.7,1.7,6.8,4.00
26,25,Alan Busenitz,33,3,,,7,9,,,1,,,,0,3,,,,,,,0,,,0,,,CIN,-0.3,0,0,,13.50,0,2,0,0,0,4.0,6,0,0,21,35,4.92,2.250,20.3,2.3,0.0,6.8,
27,26,Luke Maile,33,3,,,6,6,,,1,,,,0,0,,,,,,,0,,,0,,,CIN,-0.2,0,0,,14.73,0,3,0,0,0,3.2,6,0,0,18,33,6.71,1.636,14.7,2.5,0.0,0.0,
28,27,David Buchanan,35,1,,,1,2,,,0,,,,2,1,,,,,,,0,,,0,,,CIN,0.1,0,0,,2.70,0,0,0,0,0,3.1,1,0,0,14,180,4.37,1.200,5.4,0.0,5.4,2.7,0.50
29,28,Ian Gibaut,30,2,,,1,3,,,0,,,,1,1,,,,,,,0,,,0,,,CIN,0.0,0,0,,4.50,0,0,0,0,0,2.0,1,0,0,10,115,3.67,2.000,13.5,0.0,4.5,4.5,1.00
30,29,Tejay Antone,30,4,,,2,2,,,0,,,,4,2,,,,,,,0,,,0,,,CIN,0.0,0,0,,4.50,0,2,0,0,0,2.0,1,0,0,11,115,7.17,3.000,9.0,0.0,18.0,9.0,0.50
31,30,Alex Young*,30,3,,,0,4,,,0,,,,0,2,,,,,,,0,,,0,,,CIN,0.1,0,0,,0.00,0,1,0,0,0,2.0,0,0,0,10,,1.17,2.000,18.0,0.0,0.0,9.0,
32,31,Evan Kravetz*,27,1,,,0,0,,,0,,,,0,0,,,,,,,0,,,0,,,CIN,0.0,0,0,,0.00,0,0,0,0,0,0.2,0,0,0,2,,3.17,0.000,0.0,0.0,0.0,0.0,
33,32,Lyon Richardson,24,1,,,2,2,,,1,,,,1,1,,,,,,,0,,,0,,,CIN,-0.1,0,0,,27.00,0,0,0,0,0,0.2,2,0,0,5,25,24.17,4.500,27.0,13.5,13.5,13.5,1.00
34,,Team Totals,,162,,,694,1302,,,196,,,,487,1370,,,,,,,93,,,14,,,CIN,24.5,77,85,.475,4.09,162,161,1,0,36,1428.0,649,3,43,6064,108,4.25,1.253,8.2,1.2,3.1,8.6,2.81
0,1,Mitch Keller,28,31,,,90,182,,,23,,,,50,166,,,,,,,15,,,0,SP,,PIT,2.0,11,12,.478,4.25,31,0,1,0,0,178.0,84,2,1,773,99,4.08,1.303,9.2,1.2,2.5,8.4,3.32
1,2,Bailey Falter*,27,28,,,72,138,,,17,,,,45,97,,,,,,,0,,,0,SP,,PIT,1.7,8,9,.471,4.43,28,0,0,0,0,142.1,70,0,0,589,95,4.30,1.286,8.7,1.1,2.8,6.1,2.16
2,3,Paul Skenes,22,23,,,31,94,,,10,,,,32,170,,,,,,,6,,,0,SP,"AS,CYA-3,MVP-19,ROY-1",PIT,5.9,11,3,.786,1.96,23,0,0,0,0,133.0,29,1,2,514,214,2.44,0.947,6.4,0.7,2.2,11.5,5.31
3,4,Jared Jones,22,22,,,60,106,,,18,,,,39,132,,,,,,,5,,,1,SP,,PIT,1.8,6,8,.429,4.14,22,0,0,0,0,121.2,56,0,3,504,101,4.00,1.192,7.8,1.3,2.9,9.8,3.38
4,5,MartÃ­n PÃ©rez*,33,16,,,51,105,,,13,,,,32,63,,,,,,,3,,,0,SP,,PIT,-0.1,2,5,.286,5.20,16,0,0,0,0,83.0,48,1,2,373,81,4.95,1.651,11.4,1.4,3.5,6.8,1.97
5,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,PIT,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
6,6,David Bednar,29,62,,,40,54,,,9,,,,28,58,,,,,,,3,,,3,CL,,PIT,-0.9,3,8,.273,5.77,0,45,0,0,23,57.2,37,0,2,262,73,4.80,1.422,8.4,1.4,4.4,9.1,2.07
7,7,Aroldis Chapman*,36,68,,,31,44,,,5,,,,39,98,,,,,,,2,,,0,RP,,PIT,0.4,5,5,.500,3.79,0,18,0,0,14,61.2,26,2,4,265,111,3.04,1.346,6.4,0.7,5.7,14.3,2.51
8,8,Kyle Nicolas,25,51,,,30,51,,,4,,,,31,55,,,,,,,4,,,1,RP,,PIT,0.2,2,2,.500,3.95,0,20,0,0,0,54.2,24,1,7,243,106,4.03,1.500,8.4,0.7,5.1,9.1,1.77
9,9,Colin Holderman,28,55,,,23,42,,,6,,,,25,56,,,,,,,5,,,0,RP,,PIT,0.7,3,6,.333,3.16,0,5,0,0,0,51.1,18,0,2,223,133,4.26,1.305,7.4,1.1,4.4,9.8,2.24
10,10,Carmen Mlodzinski,25,40,,,22,41,,,3,,,,19,46,,,,,,,2,,,1,RP,,PIT,0.8,5,5,.500,3.38,4,5,0,0,0,50.2,19,0,1,209,125,3.36,1.184,7.3,0.5,3.4,8.2,2.42
11,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,PIT,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
12,11,Luis Ortiz,25,37,,,56,109,,,16,,,,42,107,,,,,,,9,,,3,,,PIT,3.0,7,6,.538,3.32,15,2,0,0,1,135.2,50,1,2,556,126,4.25,1.113,7.2,1.1,2.8,7.1,2.55
13,12,Quinn Priester,23,10,,,29,52,,,7,,,,13,31,,,,,,,2,,,0,,,PIT,-0.3,2,6,.250,5.04,6,1,0,0,0,44.2,25,0,1,201,84,4.82,1.455,10.5,1.4,2.6,6.2,2.38
14,13,Dennis Santana,28,39,,,14,30,,,2,,,,11,50,,,,,,,3,,,0,,,PIT,1.3,1,1,.500,2.44,0,13,0,0,1,44.1,12,0,0,172,173,2.44,0.925,6.1,0.4,2.2,10.2,4.55
15,14,Hunter Stratton,27,36,,,17,37,,,3,,,,7,33,,,,,,,3,,,0,,,PIT,0.6,2,1,.667,3.58,0,8,0,0,1,37.2,15,0,2,158,118,3.25,1.168,8.8,0.7,1.7,7.9,4.71
16,15,Marco Gonzales*,32,7,,,17,43,,,5,,,,11,23,,,,,,,0,,,0,,,PIT,0.5,1,1,.500,4.54,7,0,0,0,0,33.2,17,0,0,151,93,4.71,1.604,11.5,1.3,2.9,6.1,2.09
17,16,Josh Fleming*,28,25,,,18,34,,,3,,,,14,17,,,,,,,1,,,0,,,PIT,0.0,1,1,.500,4.02,3,9,0,0,1,31.1,14,0,1,138,105,4.76,1.532,9.8,0.9,4.0,4.9,1.21
18,17,Jake Woodford,27,7,,,27,33,,,4,,,,4,19,,,,,,,2,,,0,,,PIT,-0.9,0,4,.000,7.09,5,1,0,0,0,26.2,21,0,2,121,60,4.37,1.388,11.1,1.4,1.4,6.4,4.75
19,18,Ryder Ryan,29,15,,,14,21,,,2,,,,9,17,,,,,,,3,,,0,,,PIT,-0.2,1,0,1.000,5.66,0,5,0,0,0,20.2,13,0,0,93,75,4.52,1.452,9.1,0.9,3.9,7.4,1.89
20,19,Jalen Beeks*,30,26,,,13,28,,,0,,,,9,17,,,,,,,2,,,1,,,PIT,-0.1,1,0,1.000,3.92,0,6,0,0,1,20.2,9,0,2,101,109,3.12,1.790,12.2,0.0,3.9,7.4,1.89
21,20,Domingo GermÃ¡n,31,7,,,19,25,,,4,,,,13,18,,,,,,,2,,,1,,,PIT,-0.5,0,1,.000,7.84,2,3,0,0,0,20.2,18,1,2,100,54,6.12,1.839,10.9,1.7,5.7,7.8,1.38
22,21,Roansy Contreras,24,12,,,8,19,,,3,,,,8,16,,,,,,,0,,,2,,,PIT,0.1,1,0,1.000,4.41,0,6,0,0,0,16.1,8,0,0,74,97,5.06,1.653,10.5,1.7,4.4,8.8,2.00
23,22,Ben Heller,32,8,,,16,19,,,1,,,,6,15,,,,,,,6,,,1,,,PIT,-0.7,0,1,.000,11.25,0,2,0,0,0,12.0,15,0,0,66,38,4.75,2.083,14.3,0.8,4.5,11.3,2.50
24,23,Joey Wentz*,26,8,,,2,6,,,0,,,,6,13,,,,,,,1,,,0,,,PIT,0.5,1,0,1.000,1.50,0,0,0,0,0,12.0,2,0,0,50,287,2.75,1.000,4.5,0.0,4.5,9.8,2.17
25,24,Ryan Borucki*,30,14,,,10,14,,,2,,,,4,13,,,,,,,1,,,0,,,PIT,-0.4,0,0,,7.36,0,3,0,0,0,11.0,9,0,0,51,59,4.53,1.636,11.5,1.6,3.3,10.6,3.25
26,25,Daulton Jefferies,28,4,,,7,10,,,2,,,,2,8,,,,,,,1,,,0,,,PIT,-0.1,0,0,,6.30,0,2,0,0,0,10.0,7,0,0,42,69,5.07,1.200,9.0,1.8,1.8,7.2,4.00
27,26,Justin Bruihl*,27,7,,,6,9,,,1,,,,1,5,,,,,,,1,,,1,,,PIT,-0.3,0,0,,9.53,0,0,0,0,0,5.2,6,0,1,27,47,4.75,1.765,14.3,1.6,1.6,7.9,5.00
28,27,Isaac Mattson,28,3,,,3,1,,,0,,,,5,6,,,,,,,1,,,0,,,PIT,0.0,0,0,,5.06,0,1,0,0,0,5.1,3,0,0,23,88,4.29,1.125,1.7,0.0,8.4,10.1,1.20
29,28,Jose Hernandez*,26,7,,,2,5,,,1,,,,4,4,,,,,,,0,,,1,,,PIT,0.2,1,1,.500,3.38,0,2,0,0,1,5.1,2,1,1,25,132,6.35,1.688,8.4,1.7,6.8,6.8,1.00
30,29,Brent Honeywell Jr.,29,2,,,1,3,,,0,,,,2,1,,,,,,,0,,,0,,,PIT,0.1,0,0,,2.70,0,1,0,0,0,3.1,1,0,0,15,172,4.37,1.500,8.1,0.0,5.4,2.7,0.50
31,30,Mike Burrows,24,1,,,2,2,,,1,,,,3,2,,,,,,,0,,,0,,,PIT,0.0,1,0,1.000,2.70,0,0,0,0,0,3.1,1,0,0,14,172,8.57,1.500,5.4,2.7,8.1,5.4,0.67
32,31,Rowdy Tellez*,29,3,,,2,5,,,0,,,,1,0,,,,,,,2,,,0,,,PIT,0.0,0,0,,6.75,0,3,0,0,0,2.2,2,0,0,15,70,6.54,2.250,16.9,0.0,3.4,0.0,0.00
33,32,Brady Feigl*,33,1,,,6,7,,,1,,,,0,0,,,,,,,0,,,0,,,PIT,-0.2,0,0,,32.40,0,0,0,0,0,1.2,6,0,0,11,16,10.97,4.200,37.8,5.4,0.0,0.0,
34,,Team Totals,,162,,,739,1369,,,166,,,,515,1356,,,,,,,85,,,16,,,PIT,15.2,76,86,.469,4.17,162,161,1,0,43,1438.2,667,10,38,6159,101,4.03,1.310,8.6,1.0,3.2,8.5,2.63
0,1.0,Shohei Ohtani*,29.0,16,76.0,61.0,14,14,1.0,0.0,3,10.0,0.0,2.0,13,22,0.23,0.373,0.393,0.767,24.0,0.0,1,0.0,0.0,0,*D,,LAD,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Mookie Betts,31.0,16,75.0,62.0,14,18,5.0,0.0,4,16.0,2.0,0.0,11,10,0.29,0.387,0.565,0.951,35.0,1.0,0,0.0,2.0,3,*9,,LAD,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,Teoscar HernÃ¡ndez,31.0,16,71.0,60.0,8,15,1.0,0.0,3,12.0,1.0,0.0,10,15,0.25,0.352,0.417,0.769,25.0,0.0,0,0.0,1.0,0,*7,,LAD,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,Max Muncy*,33.0,16,67.0,49.0,8,8,1.0,0.0,3,5.0,2.0,0.0,15,20,0.163,0.388,0.367,0.755,18.0,1.0,3,0.0,0.0,0,*5/3,,LAD,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,Tommy Edman#,29.0,16,67.0,61.0,12,20,5.0,0.0,2,13.0,5.0,0.0,3,10,0.328,0.354,0.508,0.862,31.0,1.0,0,2.0,1.0,0,*6/8,NLCS MVP,LAD,,,,,,,,,,,,,,,,,,,,,,,
5,6.0,Will Smith,29.0,16,65.0,56.0,9,8,1.0,0.0,3,8.0,1.0,0.0,8,9,0.143,0.246,0.321,0.568,18.0,1.0,0,0.0,1.0,0,*2,,LAD,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,KikÃ© HernÃ¡ndez,32.0,14,57.0,51.0,11,15,0.0,1.0,2,6.0,0.0,1.0,4,11,0.294,0.357,0.451,0.808,23.0,1.0,1,1.0,0.0,0,/854,,LAD,,,,,,,,,,,,,,,,,,,,,,,
7,8.0,Freddie Freeman*,34.0,13,55.0,52.0,6,13,0.0,1.0,4,13.0,1.0,0.0,3,7,0.25,0.291,0.519,0.81,27.0,0.0,0,0.0,0.0,0,*3,WS MVP,LAD,,,,,,,,,,,,,,,,,,,,,,,
8,9.0,Gavin Lux*,26.0,12,43.0,34.0,5,6,1.0,0.0,1,4.0,1.0,0.0,5,6,0.176,0.286,0.294,0.58,10.0,0.0,1,1.0,2.0,0,*4/H,,LAD,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,Andy Pages,23.0,8,20.0,19.0,3,4,0.0,0.0,2,4.0,0.0,0.0,0,6,0.211,0.25,0.526,0.776,10.0,0.0,1,0.0,0.0,0,*/87H,,LAD,,,,,,,,,,,,,,,,,,,,,,,
10,11.0,Chris Taylor,33.0,13,16.0,13.0,3,3,0.0,0.0,0,0.0,1.0,0.0,2,5,0.231,0.333,0.231,0.564,3.0,0.0,0,1.0,0.0,0,/74H58,,LAD,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,Miguel Rojas,35.0,4,11.0,11.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0,1,0.182,0.182,0.182,0.364,2.0,0.0,0,0.0,0.0,0,/6,,LAD,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,Kevin Kiermaier*,34.0,4,2.0,2.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/8H,,LAD,,,,,,,,,,,,,,,,,,,,,,,
13,14.0,Evan Phillips,29.0,5,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,Daniel Hudson,37.0,7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,Blake Treinen,36.0,9,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
16,17.0,Alex Vesia*,28.0,7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/*1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,Yoshinobu Yamamoto,25.0,4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,Michael Kopech,28.0,10,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,Landon Knack*,26.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
20,21.0,Anthony Banda*,30.0,10,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
21,22.0,Brent Honeywell Jr.,29.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
22,23.0,Edgardo Henriquez,22.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
23,24.0,Michael Grove,27.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
24,25.0,Brusdar Graterol,25.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
25,26.0,Jack Flaherty,28.0,5,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
26,27.0,Ben Casparius,25.0,4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
27,28.0,Walker Buehler,29.0,4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
28,29.0,Ryan Brasier,36.0,8,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,LAD,,,,,,,,,,,,,,,,,,,,,,,
29,30.0,Austin Barnes,34.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,,0,0.0,,0,/2,,LAD,,,,,,,,,,,,,,,,,,,,,,,
